state,district,market,commodity,variety,grade,min_price,max_price,modal_price,price_date
Madhya Pradesh,Badwani,Sendhwa(F&V) APMC,Onion,Red,Medium,800,1200,1000,21/04/2026
Madhya Pradesh,Shajapur,Shajapur APMC,Onion,Onion,FAQ,580,630,630,21/04/2026
Madhya Pradesh,Burhanpur,Burhanpur(F&V) APMC,Onion,Local,Local,500,1500,1200,21/04/2026
Madhya Pradesh,Rewa,Hanumana(F&V) APMC,Onion,Local,Grade A,1300,1300,1300,21/04/2026
Madhya Pradesh,Dhar,Kukshi(F&V) APMC,Onion,Onion,Grade A,600,1200,900,21/04/2026
Madhya Pradesh,Khandwa,Sanawad(F&V) APMC,Onion,Onion,Grade A,1000,1000,1000,21/04/2026
Madhya Pradesh,Dewas,Dewas(F&V) APMC,Onion,Other,FAQ,200,1400,800,21/04/2026
Maharashtra,Pune,Pune(Pimpri) APMC,Onion,Local,Local,500,1000,750,21/04/2026
Maharashtra,Pune,Pune(Moshi) APMC,Onion,Local,Local,500,1000,750,21/04/2026
Maharashtra,Nashik,Pimpalgaon Baswant(Saykheda) APMC,Onion,Other,Local,450,1052,775,21/04/2026
Maharashtra,Nagpur,Kamthi APMC,Onion Green,Other,Local,2040,2540,2290,21/04/2026
Uttar Pradesh,Maharajganj,Anandnagar APMC,Onion,Red,FAQ,900,1100,1000,21/04/2026
Uttar Pradesh,Aligarh,Charra APMC,Onion,Dry F.A.Q.,FAQ,1200,1300,1250,21/04/2026
Uttar Pradesh,Farukhabad,Kayamganj APMC,Onion,Red,FAQ,1300,1300,1300,21/04/2026
Uttar Pradesh,Bulandshahar,Gulavati APMC,Onion,Onion,FAQ,1500,1700,1600,21/04/2026
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj APMC,Onion,Red,FAQ,1200,1200,1200,21/04/2026
Uttar Pradesh,Badaun,Bilsi APMC,Onion,Other,FAQ,1500,1500,1500,21/04/2026
Uttar Pradesh,Kanpur,Kanpur(Grain) APMC,Onion,Other,FAQ,1000,1000,1000,21/04/2026
Uttar Pradesh,Sambhal,Muradabad APMC,Onion,Other,FAQ,1000,1000,1000,21/04/2026
Uttar Pradesh,Shamli,Kairana APMC,Onion,Red,FAQ,1000,1100,1050,21/04/2026
Uttar Pradesh,Saharanpur,Rampurmaniharan APMC,Onion,Onion,Grade C,1600,1600,1600,21/04/2026
Uttar Pradesh,Bareilly,Anwala APMC,Onion,Onion,FAQ,1200,1200,1200,21/04/2026
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat APMC,Onion,Red,FAQ,1500,1500,1500,21/04/2026
Uttar Pradesh,Fatehpur,Fatehpur APMC,Onion,Other,FAQ,1200,1200,1200,21/04/2026
Uttar Pradesh,Bulandshahar,Sikarpur APMC,Onion,Red,FAQ,1000,1200,1100,21/04/2026
Uttar Pradesh,Pillibhit,Pilibhit APMC,Onion,Other,FAQ,1020,1020,1020,21/04/2026
Uttar Pradesh,Amroha,Dhanaura APMC,Onion,Medium,Medium,2000,2000,2000,21/04/2026
Uttar Pradesh,Hathras,Shadabad APMC,Onion,Onion,Small,900,1000,950,21/04/2026
Uttar Pradesh,Hathras,Sikandraraau APMC,Onion,Other,FAQ,1000,1235,1140,21/04/2026
Uttar Pradesh,Balrampur,Tulsipur APMC,Onion,Onion,FAQ,1300,1350,1330,21/04/2026
Uttar Pradesh,Etawah,Jasvantnagar APMC,Onion,Red,Medium,1260,1360,1310,21/04/2026
Uttar Pradesh,Raebarelli,Lalganj APMC,Onion,Red,FAQ,800,1000,900,21/04/2026
Uttar Pradesh,Kanpur Dehat,Pukharayan APMC,Onion,Red,FAQ,1250,1275,1265,21/04/2026
Uttar Pradesh,Agra,Khairagarh APMC,Onion,Red,FAQ,800,900,850,21/04/2026
Rajasthan,Churu,Churu APMC,Onion,1st Sort,FAQ,800,1000,900,21/04/2026
Rajasthan,Jaipur,Bassi APMC,Onion,Other,Local,1600,2000,1800,21/04/2026
Rajasthan,Bharatpur,Bayana APMC,Onion,Onion,Local,1800,1800,1800,21/04/2026
Rajasthan,Hanumangarh,Rawatsar APMC,Onion,1st Sort,FAQ,800,800,800,21/04/2026
Rajasthan,Ganganagar,Sriganganagar (F&V) APMC,Onion,Onion,Medium,800,1200,1000,21/04/2026
Rajasthan,Hanumangarh,Sangriya APMC,Onion,Onion,Local,1300,1900,1600,21/04/2026
Rajasthan,Jaipur,Jaipur (F&V) APMC,Onion,Other,FAQ,700,1400,1050,21/04/2026
Rajasthan,Beawar,Bijaynagar APMC,Onion,Other,Local,400,800,600,21/04/2026
Karnataka,Bangalore,Doddaballa Pur APMC,Onion,Onion,Medium,1500,2000,1700,21/04/2026
Karnataka,Kolar,Bangarpet APMC,Onion,Onion,Local,1000,2000,1500,21/04/2026
Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",Onion,Onion,Grade B,1000,1750,1375,21/04/2026
Gujarat,Morbi,Morbi APMC,Onion,Onion,FAQ,500,1350,925,21/04/2026
Gujarat,Bhavnagar,Bhavnagar APMC,Onion,Red,FAQ,570,570,570,21/04/2026
Gujarat,Bharuch,Ankleshwar APMC,Onion,Onion,Grade A,800,1300,1000,21/04/2026
Gujarat,Rajkot,Jetpur(Dist.Rajkot) APMC,Onion,Onion,FAQ,105,1180,705,21/04/2026
Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,Onion,Onion,FAQ,205,1150,775,21/04/2026
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana) APMC,Onion,Nasik,FAQ,800,1400,1250,21/04/2026
